candidate_id,commons_title,page_url,image_url,mime,width,height,min_side,file_size_bytes,licence_short,licence_url,artist,credit,upload_date,found_via,query_term,harvest_date
BA_001557,File:Hypnotiques4444.jpg,https://commons.wikimedia.org/wiki/File:Hypnotiques4444.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/Hypnotiques4444.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2508,1534,1534,993724,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Gotgot44,Own work,2015-08-09T18:39:50Z,search,diazepam,2026-09-09
BA_001558,"File:Hypodermic syringe set, for quinine injection, with Record s Wellcome L0057253.jpg","https://commons.wikimedia.org/wiki/File:Hypodermic_syringe_set,_for_quinine_injection,_with_Record_s_Wellcome_L0057253.jpg",https://upload.wikimedia.org/wikipedia/commons/4/4c/Hypodermic_syringe_set%2C_for_quinine_injection%2C_with_Record_s_Wellcome_L0057253.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2783,4004,2783,1280337,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,,https://wellcomeimages.org/indexplus/obf_images/51/e1/02f3858f9b8d54ed9087b73e22d8.jpg Gallery: https://wellcomeimages.org/indexplus/image/L0057253.html Wellcome Collection gallery (2018-03-30): https,2014-10-17T08:03:57Z,search,quinine sulfate,2026-09-09
BA_001559,"File:Hypodermic syringe set, for quinine injection, with Record s Wellcome L0057254.jpg","https://commons.wikimedia.org/wiki/File:Hypodermic_syringe_set,_for_quinine_injection,_with_Record_s_Wellcome_L0057254.jpg",https://upload.wikimedia.org/wikipedia/commons/5/52/Hypodermic_syringe_set%2C_for_quinine_injection%2C_with_Record_s_Wellcome_L0057254.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,4256,2832,2832,1586194,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,,https://wellcomeimages.org/indexplus/obf_images/03/69/82a46f37cc032a69078aa8e80560.jpg Gallery: https://wellcomeimages.org/indexplus/image/L0057254.html Wellcome Collection gallery (2018-03-30): https,2014-10-17T08:04:12Z,search,quinine sulfate,2026-09-09
BA_001560,File:Hypokalemic Periodic Paralysis Medicines in Pakistan.JPG,https://commons.wikimedia.org/wiki/File:Hypokalemic_Periodic_Paralysis_Medicines_in_Pakistan.JPG,https://upload.wikimedia.org/wikipedia/commons/a/af/Hypokalemic_Periodic_Paralysis_Medicines_in_Pakistan.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2816,2112,2112,3849962,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Miansari66,Own work,2011-10-01T08:38:24Z,category,Category:Pharmaceutical products,2026-09-09
BA_001561,File:I.V.F 001.jpg,https://commons.wikimedia.org/wiki/File:I.V.F_001.jpg,https://upload.wikimedia.org/wikipedia/commons/4/42/I.V.F_001.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,3029,1844,1844,1240322,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,أمين,Own work,2020-05-25T17:19:22Z,category,Category:Pharmaceutical products,2026-09-09
BA_001562,File:I.V.F 002.jpg,https://commons.wikimedia.org/wiki/File:I.V.F_002.jpg,https://upload.wikimedia.org/wikipedia/commons/9/95/I.V.F_002.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2876,1727,1727,1377895,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,أمين,Own work,2020-05-25T17:19:22Z,category,Category:Pharmaceutical products,2026-09-09
BA_001563,File:I.V.F 003.jpg,https://commons.wikimedia.org/wiki/File:I.V.F_003.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f8/I.V.F_003.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,5888,6000,5888,6307972,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,أمين,Own work,2020-05-25T17:19:24Z,category,Category:Pharmaceutical products,2026-09-09
BA_001564,"File:IBPA 133959 - . A Prefeitura de Porto Alegre, através da Secretaria Municipal - 2024-05-04 - Cristine Rochol-PMPA.jpg","https://commons.wikimedia.org/wiki/File:IBPA_133959_-_._A_Prefeitura_de_Porto_Alegre,_atrav%C3%A9s_da_Secretaria_Municipal_-_2024-05-04_-_Cristine_Rochol-PMPA.jpg",https://upload.wikimedia.org/wikipedia/commons/f/ff/IBPA_133959_-_._A_Prefeitura_de_Porto_Alegre%2C_atrav%C3%A9s_da_Secretaria_Municipal_-_2024-05-04_-_Cristine_Rochol-PMPA.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2480,1653,1653,1055812,Attribution,,Cristine Rochol/PMPA,Banco de Imagens da Prefeitura de Porto Alegre,2025-01-04T00:54:19Z,category,Category:Pharmaceutical products,2026-09-09
BA_001565,"File:IBPA 133960 - . A Prefeitura de Porto Alegre, através da Secretaria Municipal - 2024-05-04 - Cristine Rochol-PMPA.jpg","https://commons.wikimedia.org/wiki/File:IBPA_133960_-_._A_Prefeitura_de_Porto_Alegre,_atrav%C3%A9s_da_Secretaria_Municipal_-_2024-05-04_-_Cristine_Rochol-PMPA.jpg",https://upload.wikimedia.org/wikipedia/commons/f/f8/IBPA_133960_-_._A_Prefeitura_de_Porto_Alegre%2C_atrav%C3%A9s_da_Secretaria_Municipal_-_2024-05-04_-_Cristine_Rochol-PMPA.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2480,1653,1653,1215619,Attribution,,Cristine Rochol/PMPA,Banco de Imagens da Prefeitura de Porto Alegre,2025-01-04T00:54:28Z,category,Category:Pharmaceutical products,2026-09-09
BA_001566,"File:IBPA 133961 - . A Prefeitura de Porto Alegre, através da Secretaria Municipal - 2024-05-04 - Cristine Rochol-PMPA.jpg","https://commons.wikimedia.org/wiki/File:IBPA_133961_-_._A_Prefeitura_de_Porto_Alegre,_atrav%C3%A9s_da_Secretaria_Municipal_-_2024-05-04_-_Cristine_Rochol-PMPA.jpg",https://upload.wikimedia.org/wikipedia/commons/c/cd/IBPA_133961_-_._A_Prefeitura_de_Porto_Alegre%2C_atrav%C3%A9s_da_Secretaria_Municipal_-_2024-05-04_-_Cristine_Rochol-PMPA.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,1181,1772,1181,1067169,Attribution,,Cristine Rochol/PMPA,Banco de Imagens da Prefeitura de Porto Alegre,2025-01-04T00:54:53Z,category,Category:Pharmaceutical products,2026-09-09
BA_001567,"File:IBPA 133962 - . A Prefeitura de Porto Alegre, através da Secretaria Municipal - 2024-05-04 - Cristine Rochol-PMPA.jpg","https://commons.wikimedia.org/wiki/File:IBPA_133962_-_._A_Prefeitura_de_Porto_Alegre,_atrav%C3%A9s_da_Secretaria_Municipal_-_2024-05-04_-_Cristine_Rochol-PMPA.jpg",https://upload.wikimedia.org/wikipedia/commons/6/60/IBPA_133962_-_._A_Prefeitura_de_Porto_Alegre%2C_atrav%C3%A9s_da_Secretaria_Municipal_-_2024-05-04_-_Cristine_Rochol-PMPA.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2480,1653,1653,1185447,Attribution,,Cristine Rochol/PMPA,Banco de Imagens da Prefeitura de Porto Alegre,2025-01-04T00:55:05Z,category,Category:Pharmaceutical products,2026-09-09
BA_001568,"File:IBPA 133963 - . A Prefeitura de Porto Alegre, através da Secretaria Municipal - 2024-05-04 - Cristine Rochol-PMPA.jpg","https://commons.wikimedia.org/wiki/File:IBPA_133963_-_._A_Prefeitura_de_Porto_Alegre,_atrav%C3%A9s_da_Secretaria_Municipal_-_2024-05-04_-_Cristine_Rochol-PMPA.jpg",https://upload.wikimedia.org/wikipedia/commons/9/93/IBPA_133963_-_._A_Prefeitura_de_Porto_Alegre%2C_atrav%C3%A9s_da_Secretaria_Municipal_-_2024-05-04_-_Cristine_Rochol-PMPA.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2480,1653,1653,1454523,Attribution,,Cristine Rochol/PMPA,Banco de Imagens da Prefeitura de Porto Alegre,2025-01-04T00:55:18Z,category,Category:Pharmaceutical products,2026-09-09
BA_001569,File:IBPA 134356 - A Faculdade de Farmácia da UFRGS tomou a iniciativa de estimular - 2024-05-07 - Cristine Rochol-PMPA.jpg,https://commons.wikimedia.org/wiki/File:IBPA_134356_-_A_Faculdade_de_Farm%C3%A1cia_da_UFRGS_tomou_a_iniciativa_de_estimular_-_2024-05-07_-_Cristine_Rochol-PMPA.jpg,https://upload.wikimedia.org/wikipedia/commons/6/65/IBPA_134356_-_A_Faculdade_de_Farm%C3%A1cia_da_UFRGS_tomou_a_iniciativa_de_estimular_-_2024-05-07_-_Cristine_Rochol-PMPA.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2480,1653,1653,1196193,Attribution,,Cristine Rochol/PMPA,Banco de Imagens da Prefeitura de Porto Alegre,2025-01-05T03:46:26Z,category,Category:Pharmaceutical products,2026-09-09
BA_001570,File:IBPA 134357 - A Faculdade de Farmácia da UFRGS tomou a iniciativa de estimular - 2024-05-07 - Cristine Rochol-PMPA.jpg,https://commons.wikimedia.org/wiki/File:IBPA_134357_-_A_Faculdade_de_Farm%C3%A1cia_da_UFRGS_tomou_a_iniciativa_de_estimular_-_2024-05-07_-_Cristine_Rochol-PMPA.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d3/IBPA_134357_-_A_Faculdade_de_Farm%C3%A1cia_da_UFRGS_tomou_a_iniciativa_de_estimular_-_2024-05-07_-_Cristine_Rochol-PMPA.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2480,1653,1653,1096383,Attribution,,Cristine Rochol/PMPA,Banco de Imagens da Prefeitura de Porto Alegre,2025-01-05T03:46:33Z,category,Category:Pharmaceutical products,2026-09-09
BA_001571,File:IBPA 134358 - A Faculdade de Farmácia da UFRGS tomou a iniciativa de estimular - 2024-05-07 - Cristine Rochol-PMPA.jpg,https://commons.wikimedia.org/wiki/File:IBPA_134358_-_A_Faculdade_de_Farm%C3%A1cia_da_UFRGS_tomou_a_iniciativa_de_estimular_-_2024-05-07_-_Cristine_Rochol-PMPA.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4f/IBPA_134358_-_A_Faculdade_de_Farm%C3%A1cia_da_UFRGS_tomou_a_iniciativa_de_estimular_-_2024-05-07_-_Cristine_Rochol-PMPA.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2480,1653,1653,1042921,Attribution,,Cristine Rochol/PMPA,Banco de Imagens da Prefeitura de Porto Alegre,2025-01-05T03:46:41Z,category,Category:Pharmaceutical products,2026-09-09
BA_001572,File:IBPA 134359 - A Faculdade de Farmácia da UFRGS tomou a iniciativa de estimular - 2024-05-07 - Cristine Rochol-PMPA.jpg,https://commons.wikimedia.org/wiki/File:IBPA_134359_-_A_Faculdade_de_Farm%C3%A1cia_da_UFRGS_tomou_a_iniciativa_de_estimular_-_2024-05-07_-_Cristine_Rochol-PMPA.jpg,https://upload.wikimedia.org/wikipedia/commons/4/49/IBPA_134359_-_A_Faculdade_de_Farm%C3%A1cia_da_UFRGS_tomou_a_iniciativa_de_estimular_-_2024-05-07_-_Cristine_Rochol-PMPA.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2480,1653,1653,1111934,Attribution,,Cristine Rochol/PMPA,Banco de Imagens da Prefeitura de Porto Alegre,2025-01-05T03:47:02Z,category,Category:Pharmaceutical products,2026-09-09
BA_001573,File:IBPA 134360 - A Faculdade de Farmácia da UFRGS tomou a iniciativa de estimular - 2024-05-07 - Cristine Rochol-PMPA.jpg,https://commons.wikimedia.org/wiki/File:IBPA_134360_-_A_Faculdade_de_Farm%C3%A1cia_da_UFRGS_tomou_a_iniciativa_de_estimular_-_2024-05-07_-_Cristine_Rochol-PMPA.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3a/IBPA_134360_-_A_Faculdade_de_Farm%C3%A1cia_da_UFRGS_tomou_a_iniciativa_de_estimular_-_2024-05-07_-_Cristine_Rochol-PMPA.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2480,1653,1653,1099936,Attribution,,Cristine Rochol/PMPA,Banco de Imagens da Prefeitura de Porto Alegre,2025-01-05T03:47:23Z,category,Category:Pharmaceutical products,2026-09-09
BA_001574,File:IBPA 134361 - A Faculdade de Farmácia da UFRGS tomou a iniciativa de estimular - 2024-05-07 - Cristine Rochol-PMPA.jpg,https://commons.wikimedia.org/wiki/File:IBPA_134361_-_A_Faculdade_de_Farm%C3%A1cia_da_UFRGS_tomou_a_iniciativa_de_estimular_-_2024-05-07_-_Cristine_Rochol-PMPA.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c3/IBPA_134361_-_A_Faculdade_de_Farm%C3%A1cia_da_UFRGS_tomou_a_iniciativa_de_estimular_-_2024-05-07_-_Cristine_Rochol-PMPA.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2480,1653,1653,1184045,Attribution,,Cristine Rochol/PMPA,Banco de Imagens da Prefeitura de Porto Alegre,2025-01-05T03:47:30Z,category,Category:Pharmaceutical products,2026-09-09
BA_001575,File:IBPA 137208 - Posto avançado de Saúde (tenda) e Farmácia Móvel - 2024-06-12 - Cristine Rochol-PMPA.JPG,https://commons.wikimedia.org/wiki/File:IBPA_137208_-_Posto_avan%C3%A7ado_de_Sa%C3%BAde_(tenda)_e_Farm%C3%A1cia_M%C3%B3vel_-_2024-06-12_-_Cristine_Rochol-PMPA.JPG,https://upload.wikimedia.org/wikipedia/commons/6/62/IBPA_137208_-_Posto_avan%C3%A7ado_de_Sa%C3%BAde_%28tenda%29_e_Farm%C3%A1cia_M%C3%B3vel_-_2024-06-12_-_Cristine_Rochol-PMPA.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,1772,1181,1181,1535248,Attribution,,Cristine Rochol/PMPA,Banco de Imagens da Prefeitura de Porto Alegre,2025-01-15T00:10:17Z,category,Category:Pharmaceutical products,2026-09-09
BA_001576,File:IBPA 137209 - Posto avançado de Saúde (tenda) e Farmácia Móvel - 2024-06-12 - Cristine Rochol-PMPA.JPG,https://commons.wikimedia.org/wiki/File:IBPA_137209_-_Posto_avan%C3%A7ado_de_Sa%C3%BAde_(tenda)_e_Farm%C3%A1cia_M%C3%B3vel_-_2024-06-12_-_Cristine_Rochol-PMPA.JPG,https://upload.wikimedia.org/wikipedia/commons/3/3e/IBPA_137209_-_Posto_avan%C3%A7ado_de_Sa%C3%BAde_%28tenda%29_e_Farm%C3%A1cia_M%C3%B3vel_-_2024-06-12_-_Cristine_Rochol-PMPA.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,1772,1181,1181,1053591,Attribution,,Cristine Rochol/PMPA,Banco de Imagens da Prefeitura de Porto Alegre,2025-01-15T00:10:24Z,category,Category:Pharmaceutical products,2026-09-09
BA_001577,File:IBPA 137210 - Posto avançado de Saúde (tenda) e Farmácia Móvel - 2024-06-12 - Cristine Rochol-PMPA.JPG,https://commons.wikimedia.org/wiki/File:IBPA_137210_-_Posto_avan%C3%A7ado_de_Sa%C3%BAde_(tenda)_e_Farm%C3%A1cia_M%C3%B3vel_-_2024-06-12_-_Cristine_Rochol-PMPA.JPG,https://upload.wikimedia.org/wikipedia/commons/2/29/IBPA_137210_-_Posto_avan%C3%A7ado_de_Sa%C3%BAde_%28tenda%29_e_Farm%C3%A1cia_M%C3%B3vel_-_2024-06-12_-_Cristine_Rochol-PMPA.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,1653,2480,1653,1216517,Attribution,,Cristine Rochol/PMPA,Banco de Imagens da Prefeitura de Porto Alegre,2025-01-15T00:10:34Z,category,Category:Pharmaceutical products,2026-09-09
BA_001578,File:IBPA 137211 - Posto avançado de Saúde (tenda) e Farmácia Móvel - 2024-06-12 - Cristine Rochol-PMPA.JPG,https://commons.wikimedia.org/wiki/File:IBPA_137211_-_Posto_avan%C3%A7ado_de_Sa%C3%BAde_(tenda)_e_Farm%C3%A1cia_M%C3%B3vel_-_2024-06-12_-_Cristine_Rochol-PMPA.JPG,https://upload.wikimedia.org/wikipedia/commons/f/f3/IBPA_137211_-_Posto_avan%C3%A7ado_de_Sa%C3%BAde_%28tenda%29_e_Farm%C3%A1cia_M%C3%B3vel_-_2024-06-12_-_Cristine_Rochol-PMPA.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,1653,2480,1653,1393691,Attribution,,Cristine Rochol/PMPA,Banco de Imagens da Prefeitura de Porto Alegre,2025-01-15T00:10:43Z,category,Category:Pharmaceutical products,2026-09-09
BA_001579,File:IBPA 137212 - Posto avançado de Saúde (tenda) e Farmácia Móvel - 2024-06-12 - Cristine Rochol-PMPA.JPG,https://commons.wikimedia.org/wiki/File:IBPA_137212_-_Posto_avan%C3%A7ado_de_Sa%C3%BAde_(tenda)_e_Farm%C3%A1cia_M%C3%B3vel_-_2024-06-12_-_Cristine_Rochol-PMPA.JPG,https://upload.wikimedia.org/wikipedia/commons/b/b6/IBPA_137212_-_Posto_avan%C3%A7ado_de_Sa%C3%BAde_%28tenda%29_e_Farm%C3%A1cia_M%C3%B3vel_-_2024-06-12_-_Cristine_Rochol-PMPA.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,1772,1181,1181,1068889,Attribution,,Cristine Rochol/PMPA,Banco de Imagens da Prefeitura de Porto Alegre,2025-01-15T00:11:05Z,category,Category:Pharmaceutical products,2026-09-09
BA_001580,File:IBPA 137213 - Posto avançado de Saúde (tenda) e Farmácia Móvel - 2024-06-12 - Cristine Rochol-PMPA.JPG,https://commons.wikimedia.org/wiki/File:IBPA_137213_-_Posto_avan%C3%A7ado_de_Sa%C3%BAde_(tenda)_e_Farm%C3%A1cia_M%C3%B3vel_-_2024-06-12_-_Cristine_Rochol-PMPA.JPG,https://upload.wikimedia.org/wikipedia/commons/d/db/IBPA_137213_-_Posto_avan%C3%A7ado_de_Sa%C3%BAde_%28tenda%29_e_Farm%C3%A1cia_M%C3%B3vel_-_2024-06-12_-_Cristine_Rochol-PMPA.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,1772,1181,1181,1181107,Attribution,,Cristine Rochol/PMPA,Banco de Imagens da Prefeitura de Porto Alegre,2025-01-15T00:11:27Z,category,Category:Pharmaceutical products,2026-09-09
BA_001581,File:IBPA 137214 - Posto avançado de Saúde (tenda) e Farmácia Móvel - 2024-06-12 - Cristine Rochol-PMPA.JPG,https://commons.wikimedia.org/wiki/File:IBPA_137214_-_Posto_avan%C3%A7ado_de_Sa%C3%BAde_(tenda)_e_Farm%C3%A1cia_M%C3%B3vel_-_2024-06-12_-_Cristine_Rochol-PMPA.JPG,https://upload.wikimedia.org/wikipedia/commons/b/b6/IBPA_137214_-_Posto_avan%C3%A7ado_de_Sa%C3%BAde_%28tenda%29_e_Farm%C3%A1cia_M%C3%B3vel_-_2024-06-12_-_Cristine_Rochol-PMPA.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,1772,1181,1181,1127288,Attribution,,Cristine Rochol/PMPA,Banco de Imagens da Prefeitura de Porto Alegre,2025-01-15T00:11:42Z,category,Category:Pharmaceutical products,2026-09-09
BA_001582,File:IBPA 137215 - Posto avançado de Saúde (tenda) e Farmácia Móvel - 2024-06-12 - Cristine Rochol-PMPA.JPG,https://commons.wikimedia.org/wiki/File:IBPA_137215_-_Posto_avan%C3%A7ado_de_Sa%C3%BAde_(tenda)_e_Farm%C3%A1cia_M%C3%B3vel_-_2024-06-12_-_Cristine_Rochol-PMPA.JPG,https://upload.wikimedia.org/wikipedia/commons/0/01/IBPA_137215_-_Posto_avan%C3%A7ado_de_Sa%C3%BAde_%28tenda%29_e_Farm%C3%A1cia_M%C3%B3vel_-_2024-06-12_-_Cristine_Rochol-PMPA.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,1772,1181,1181,1034033,Attribution,,Cristine Rochol/PMPA,Banco de Imagens da Prefeitura de Porto Alegre,2025-01-15T00:11:57Z,category,Category:Pharmaceutical products,2026-09-09
BA_001583,File:IBPA 137216 - Posto avançado de Saúde (tenda) e Farmácia Móvel - 2024-06-12 - Cristine Rochol-PMPA.JPG,https://commons.wikimedia.org/wiki/File:IBPA_137216_-_Posto_avan%C3%A7ado_de_Sa%C3%BAde_(tenda)_e_Farm%C3%A1cia_M%C3%B3vel_-_2024-06-12_-_Cristine_Rochol-PMPA.JPG,https://upload.wikimedia.org/wikipedia/commons/2/2b/IBPA_137216_-_Posto_avan%C3%A7ado_de_Sa%C3%BAde_%28tenda%29_e_Farm%C3%A1cia_M%C3%B3vel_-_2024-06-12_-_Cristine_Rochol-PMPA.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,1772,1181,1181,1261262,Attribution,,Cristine Rochol/PMPA,Banco de Imagens da Prefeitura de Porto Alegre,2025-01-15T00:12:06Z,category,Category:Pharmaceutical products,2026-09-09
BA_001584,File:IBPA 137217 - Posto avançado de Saúde (tenda) e Farmácia Móvel - 2024-06-12 - Cristine Rochol-PMPA.JPG,https://commons.wikimedia.org/wiki/File:IBPA_137217_-_Posto_avan%C3%A7ado_de_Sa%C3%BAde_(tenda)_e_Farm%C3%A1cia_M%C3%B3vel_-_2024-06-12_-_Cristine_Rochol-PMPA.JPG,https://upload.wikimedia.org/wikipedia/commons/1/1e/IBPA_137217_-_Posto_avan%C3%A7ado_de_Sa%C3%BAde_%28tenda%29_e_Farm%C3%A1cia_M%C3%B3vel_-_2024-06-12_-_Cristine_Rochol-PMPA.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,1653,2480,1653,1291564,Attribution,,Cristine Rochol/PMPA,Banco de Imagens da Prefeitura de Porto Alegre,2025-01-15T00:12:33Z,category,Category:Pharmaceutical products,2026-09-09
