artist,brightness,candidate_id,commons_title,decision,exclusion_code,file_size_bytes,format,grad,height,licence_short,min_hamming_to_pool,min_side,near_white_frac,page_url,path,quantized_colours,query_term,reason,width
Stevepb,0.7989774346351624,BA_002751,File:Pill Organizer With Vitamins And Medicines.jpg,exclude,A_ACQUISITION_OUT_OF_BAND,152059,JPEG,0.020016420632600784,853,CC0,,853,0.015594482421875,https://commons.wikimedia.org/wiki/File:Pill_Organizer_With_Vitamins_And_Medicines.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002751.jpg,2008,vitamin A capsules,"brightness 0.799 outside the counterfeit support [0.341, 0.714]",1280
Revital Salomon,0.7336563467979431,BA_002759,File:Pills Vitamines Capsules.JPG,exclude,A_ACQUISITION_OUT_OF_BAND,100828,JPEG,0.009289316833019257,853,CC BY-SA 4.0,,853,0.0001068115234375,https://commons.wikimedia.org/wiki/File:Pills_Vitamines_Capsules.JPG,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002759.jpg,466,vitamin A capsules,"brightness 0.734 outside the counterfeit support [0.341, 0.714]",1280
"Pioneer UAV, Inc",0.13036982715129852,BA_002768,File:Pioneer RQ-2A UAV - DPLA - 39ae1debb9104de2cf6865743a07d180 (page 1).jpg,exclude,A_ACQUISITION_OUT_OF_BAND,95553,JPEG,0.017209026962518692,792,CC0,,792,0.0002288818359375,https://commons.wikimedia.org/wiki/File:Pioneer_RQ-2A_UAV_-_DPLA_-_39ae1debb9104de2cf6865743a07d180_(page_1).jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002768.jpg,488,drug packaging box,"brightness 0.130 outside the counterfeit support [0.341, 0.714]",1280
"Pioneer UAV, Inc",0.14525027573108673,BA_002769,File:Pioneer RQ-2A UAV - DPLA - 39ae1debb9104de2cf6865743a07d180 (page 2).jpg,exclude,A_ACQUISITION_OUT_OF_BAND,110532,JPEG,0.01938168704509735,829,CC0,,829,0.000213623046875,https://commons.wikimedia.org/wiki/File:Pioneer_RQ-2A_UAV_-_DPLA_-_39ae1debb9104de2cf6865743a07d180_(page_2).jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002769.jpg,521,drug packaging box,"brightness 0.145 outside the counterfeit support [0.341, 0.714]",1280
Waddie96,0.662904679775238,BA_002780,File:Pneumovax 23.jpg,pending_review,,327147,JPEG,0.01595478132367134,1280,Public domain,14,1280,0.0,https://commons.wikimedia.org/wiki/File:Pneumovax_23.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002780.jpg,813,vaccine vial box,,1280
Behzad39,0.41525545716285706,BA_002783,File:Pofol.JPG,pending_review,,458729,JPEG,0.026741337031126022,1815,CC BY-SA 4.0,16,1280,0.0,https://commons.wikimedia.org/wiki/File:Pofol.JPG,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002783.jpg,903,propofol Diprivan,,1280
Joalpe,0.6314740180969238,BA_002795,File:Posto de vacinação da febre amarela.jpg,pending_review,,207464,JPEG,0.02518916130065918,720,CC BY-SA 4.0,18,720,0.076446533203125,https://commons.wikimedia.org/wiki/File:Posto_de_vacina%C3%A7%C3%A3o_da_febre_amarela.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002795.jpg,1839,yellow fever vaccine,,1280
"The White House from Washington, DC",0.6031844019889832,BA_002824,File:President Trump meets with the Gilead CEO (49854752361).jpg,pending_review,,349978,JPEG,0.03933721408247948,853,Public domain,14,853,0.0532073974609375,https://commons.wikimedia.org/wiki/File:President_Trump_meets_with_the_Gilead_CEO_(49854752361).jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002824.jpg,2298,remdesivir,,1280
"The White House from Washington, DC",0.5278138518333435,BA_002825,File:President Trump meets with the Gilead CEO (49854752376).jpg,pending_review,,355597,JPEG,0.0426950678229332,853,Public domain,18,853,0.0262908935546875,https://commons.wikimedia.org/wiki/File:President_Trump_meets_with_the_Gilead_CEO_(49854752376).jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002825.jpg,1985,remdesivir,,1280
"The White House from Washington, DC",0.5242835879325867,BA_002826,File:President Trump meets with the Gilead CEO (49855054497).jpg,pending_review,,371493,JPEG,0.04704125225543976,853,Public domain,20,853,0.0364532470703125,https://commons.wikimedia.org/wiki/File:President_Trump_meets_with_the_Gilead_CEO_(49855054497).jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002826.jpg,2389,remdesivir,,1280
Jeangagnon,0.395357221364975,BA_002845,File:Propofol 01.jpg,pending_review,,263047,JPEG,0.03389767184853554,960,CC BY-SA 4.0,18,960,0.0077056884765625,https://commons.wikimedia.org/wiki/File:Propofol_01.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002845.jpg,4573,propofol Diprivan,,1280
Jeangagnon,0.326116681098938,BA_002846,File:Propofol 02.jpg,exclude,A_ACQUISITION_OUT_OF_BAND,266453,JPEG,0.03485775738954544,960,CC BY-SA 4.0,,960,0.004058837890625,https://commons.wikimedia.org/wiki/File:Propofol_02.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002846.jpg,3789,propofol Diprivan,"brightness 0.326 outside the counterfeit support [0.341, 0.714]",1280
Jeangagnon,0.3635352849960327,BA_002847,File:Propofol 03.jpg,pending_review,,258461,JPEG,0.035336948931217194,960,CC BY-SA 4.0,16,960,0.0127410888671875,https://commons.wikimedia.org/wiki/File:Propofol_03.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002847.jpg,4249,propofol Diprivan,,1280
Jeangagnon,0.31117430329322815,BA_002848,File:Propofol 04.jpg,exclude,A_ACQUISITION_OUT_OF_BAND,334798,JPEG,0.03266800194978714,960,CC BY-SA 4.0,,960,0.0173797607421875,https://commons.wikimedia.org/wiki/File:Propofol_04.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002848.jpg,2557,propofol Diprivan,"brightness 0.311 outside the counterfeit support [0.341, 0.714]",1280
Jeangagnon,0.2944297790527344,BA_002849,File:Propofol 05.jpg,exclude,A_ACQUISITION_OUT_OF_BAND,313041,JPEG,0.032850898802280426,960,CC BY-SA 4.0,,960,0.0019683837890625,https://commons.wikimedia.org/wiki/File:Propofol_05.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002849.jpg,2900,propofol Diprivan,"brightness 0.294 outside the counterfeit support [0.341, 0.714]",1280
Jeangagnon,0.3205024003982544,BA_002850,File:Propofol 06.jpg,exclude,A_ACQUISITION_OUT_OF_BAND,330729,JPEG,0.03704749047756195,960,CC BY-SA 4.0,,960,0.005401611328125,https://commons.wikimedia.org/wiki/File:Propofol_06.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002850.jpg,3622,propofol Diprivan,"brightness 0.321 outside the counterfeit support [0.341, 0.714]",1280
Jeangagnon,0.31576353311538696,BA_002851,File:Propofol 07.jpg,exclude,A_ACQUISITION_OUT_OF_BAND,318359,JPEG,0.03545066714286804,960,CC BY-SA 4.0,,960,0.0002899169921875,https://commons.wikimedia.org/wiki/File:Propofol_07.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002851.jpg,4054,propofol Diprivan,"brightness 0.316 outside the counterfeit support [0.341, 0.714]",1280
Jeangagnon,0.302394837141037,BA_002852,File:Propofol 08.jpg,exclude,A_ACQUISITION_OUT_OF_BAND,327660,JPEG,0.033822089433670044,960,CC BY-SA 4.0,,960,0.0029144287109375,https://commons.wikimedia.org/wiki/File:Propofol_08.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002852.jpg,3544,propofol Diprivan,"brightness 0.302 outside the counterfeit support [0.341, 0.714]",1280
Jeangagnon,0.36313414573669434,BA_002853,File:Propofol 09.jpg,pending_review,,317696,JPEG,0.03650030493736267,960,CC BY-SA 4.0,18,960,0.0067138671875,https://commons.wikimedia.org/wiki/File:Propofol_09.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002853.jpg,3709,propofol Diprivan,,1280
Jeangagnon,0.3819020092487335,BA_002854,File:Propofol 10.jpg,pending_review,,318977,JPEG,0.03664636239409447,960,CC BY-SA 4.0,18,960,0.00628662109375,https://commons.wikimedia.org/wiki/File:Propofol_10.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002854.jpg,4310,propofol Diprivan,,1280
Jeangagnon,0.21009819209575653,BA_002855,File:Propofol 11.jpg,exclude,A_ACQUISITION_OUT_OF_BAND,228323,JPEG,0.022207334637641907,960,CC BY-SA 4.0,,960,0.0,https://commons.wikimedia.org/wiki/File:Propofol_11.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002855.jpg,1939,propofol Diprivan,"brightness 0.210 outside the counterfeit support [0.341, 0.714]",1280
Jeangagnon,0.21008317172527313,BA_002856,File:Propofol 12.jpg,exclude,A_ACQUISITION_OUT_OF_BAND,422245,JPEG,0.019645821303129196,1707,CC BY-SA 4.0,,1280,0.0,https://commons.wikimedia.org/wiki/File:Propofol_12.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002856.jpg,2023,propofol Diprivan,"brightness 0.210 outside the counterfeit support [0.341, 0.714]",1280
Opanas Slastion,0.5119271278381348,BA_002895,File:Provody na Sich.jpg,pending_review,,333414,JPEG,0.025656338781118393,720,Public domain,16,720,0.0,https://commons.wikimedia.org/wiki/File:Provody_na_Sich.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002895.jpg,1347,oxymorphone,,1280
Victor Claessen / Victorclaessen,0.3728426396846771,BA_002914,File:Quenching of Quinine fluorescence by chloride ions.JPG,pending_review,,112710,JPEG,0.013691909611225128,852,CC BY-SA 3.0,16,852,0.000152587890625,https://commons.wikimedia.org/wiki/File:Quenching_of_Quinine_fluorescence_by_chloride_ions.JPG,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002914.jpg,2604,quinine sulfate,,1280
Iwona Tesarowicz,0.9290600419044495,BA_002925,File:Quinine 3-D.png,exclude,A_NOT_PHOTOGRAPH,27995,PNG,0.01927141286432743,444,Public domain,,358,0.869659423828125,https://commons.wikimedia.org/wiki/File:Quinine_3-D.png,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002925.jpg,321,quinine sulfate,"grad 0.0193, white 0.87, colours 321",358
"Rothstein, Arthur Wolcott, Marion Post",0.516721248626709,BA_002926,File:Quinine Advertisement.jpg,pending_review,,369568,JPEG,0.03862961381673813,782,Public domain,18,782,0.0,https://commons.wikimedia.org/wiki/File:Quinine_Advertisement.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002926.jpg,30,quinine sulfate,,1024
Tzning,0.053664665669202805,BA_002927,File:Quinine Biosynthesis.png,exclude,A_ACQUISITION_OUT_OF_BAND,585585,PNG,0.030759036540985107,1572,CC BY-SA 4.0,,1280,0.0,https://commons.wikimedia.org/wiki/File:Quinine_Biosynthesis.png,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002927.jpg,33,quinine sulfate,"brightness 0.054 outside the counterfeit support [0.341, 0.714]",1280
Catlemur,0.3539796769618988,BA_002928,File:Quinine INH Gennadius.jpg,pending_review,,480260,JPEG,0.03122873604297638,1707,CC BY-SA 4.0,18,1280,9.1552734375e-05,https://commons.wikimedia.org/wiki/File:Quinine_INH_Gennadius.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002928.jpg,1448,quinine sulfate,,1280
Lemur12,0.2240256667137146,BA_002930,File:Quinine hydrochloride 40 50.jpg,exclude,A_ACQUISITION_OUT_OF_BAND,230755,JPEG,0.017001383006572723,1707,CC BY-SA 3.0,,1280,0.00604248046875,https://commons.wikimedia.org/wiki/File:Quinine_hydrochloride_40_50.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002930.jpg,1300,quinine sulfate,"brightness 0.224 outside the counterfeit support [0.341, 0.714]",1280
,0.5950801968574524,BA_002934,File:Quinine specialists of the 19th century. Wellcome V0027531.jpg,pending_review,,936247,JPEG,0.04135068506002426,931,CC BY 4.0,16,931,0.0,https://commons.wikimedia.org/wiki/File:Quinine_specialists_of_the_19th_century._Wellcome_V0027531.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002934.jpg,478,quinine sulfate,,1280
,0.4366309940814972,BA_002936,"File:Quinine sulphate bottle, London, England, 1860-1910 Wellcome L0058980.jpg",pending_review,,447523,JPEG,0.014700166881084442,1924,CC BY 4.0,20,1280,1.52587890625e-05,"https://commons.wikimedia.org/wiki/File:Quinine_sulphate_bottle,_London,_England,_1860-1910_Wellcome_L0058980.jpg",C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002936.jpg,697,quinine sulfate,,1280
Ben Mills,0.6253319382667542,BA_002937,File:Quinine-3D-balls.png,exclude,A_NOT_PHOTOGRAPH,217440,PNG,0.021114155650138855,1100,Public domain,,907,0.4656982421875,https://commons.wikimedia.org/wiki/File:Quinine-3D-balls.png,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002937.jpg,282,quinine sulfate,"grad 0.0211, white 0.47, colours 282",907
PHScomms,0.39035406708717346,BA_002953,File:RADM Childs Japan.jpg,pending_review,,223290,JPEG,0.03544314205646515,720,CC BY-SA 4.0,18,720,1.52587890625e-05,https://commons.wikimedia.org/wiki/File:RADM_Childs_Japan.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002953.jpg,2598,remdesivir,,1280
OChemski,0.016929956153035164,BA_002968,File:Reaktionsschema.png,exclude,A_ACQUISITION_OUT_OF_BAND,73906,PNG,0.010939902625977993,477,CC BY-SA 4.0,,477,0.0,https://commons.wikimedia.org/wiki/File:Reaktionsschema.png,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002968.jpg,18,remdesivir,"brightness 0.017 outside the counterfeit support [0.341, 0.714]",1280
OChemski,0.11242245882749557,BA_002983,File:Remdesivir Potentialkarte4.png,exclude,A_ACQUISITION_OUT_OF_BAND,1636403,PNG,0.029523780569434166,975,CC BY-SA 4.0,,975,0.006317138671875,https://commons.wikimedia.org/wiki/File:Remdesivir_Potentialkarte4.png,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002983.jpg,1031,remdesivir,"brightness 0.112 outside the counterfeit support [0.341, 0.714]",1280
Ben Mills,0.07001250982284546,BA_002985,File:Remdesivir-from-xtal-Mercury-3D-ball-and-stick-with-bond-orders.png,exclude,A_ACQUISITION_OUT_OF_BAND,332836,PNG,0.017462633550167084,1089,Public domain,,1089,0.0001220703125,https://commons.wikimedia.org/wiki/File:Remdesivir-from-xtal-Mercury-3D-ball-and-stick-with-bond-orders.png,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002985.jpg,561,remdesivir,"brightness 0.070 outside the counterfeit support [0.341, 0.714]",1280
Ben Mills,0.9321755766868591,BA_002986,File:Remdesivir-from-xtal-Mercury-3D-balls.png,exclude,A_NOT_PHOTOGRAPH,295534,PNG,0.018324561417102814,1087,Public domain,,1087,0.843536376953125,https://commons.wikimedia.org/wiki/File:Remdesivir-from-xtal-Mercury-3D-balls.png,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002986.jpg,645,remdesivir,"grad 0.0183, white 0.84, colours 645",1280
Doc James,0.6672261357307434,BA_002987,File:Remdesivir.jpg,pending_review,,374791,JPEG,0.04014892131090164,1686,CC BY-SA 4.0,18,1280,0.0003204345703125,https://commons.wikimedia.org/wiki/File:Remdesivir.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002987.jpg,340,remdesivir,,1280
"Geindreau, M.; Ghiringhelli, F.; Bruchard, M.",0.9217489361763,BA_002992,File:Representation of the different bindings between VEGFVEGFR and the molecules inhibiting their signaling pathways.png,exclude,A_NOT_PHOTOGRAPH,743931,PNG,0.022975608706474304,1102,CC BY 4.0,,1102,0.7755889892578125,https://commons.wikimedia.org/wiki/File:Representation_of_the_different_bindings_between_VEGFVEGFR_and_the_molecules_inhibiting_their_signaling_pathways.png,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002992.jpg,986,bevacizumab Avastin,"grad 0.0230, white 0.78, colours 986",1280
Grendelkhan,0.6192664504051208,BA_003030,File:Rybelsus 14mg bottle angle view.jpg,pending_review,,315748,JPEG,0.016783427447080612,1707,CC BY-SA 4.0,16,1280,0.0004730224609375,https://commons.wikimedia.org/wiki/File:Rybelsus_14mg_bottle_angle_view.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_003030.jpg,1222,semaglutide Ozempic,,1280
Grendelkhan,0.5315349698066711,BA_003031,File:Rybelsus 14mg bottle front view.jpg,pending_review,,308331,JPEG,0.015238259918987751,1707,CC BY-SA 4.0,18,1280,0.0,https://commons.wikimedia.org/wiki/File:Rybelsus_14mg_bottle_front_view.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_003031.jpg,1262,semaglutide Ozempic,,1280
Grendelkhan,0.5847803354263306,BA_003032,File:Rybelsus 14mg box angle view.jpg,pending_review,,313511,JPEG,0.018489401787519455,1707,CC BY-SA 4.0,18,1280,0.0,https://commons.wikimedia.org/wiki/File:Rybelsus_14mg_box_angle_view.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_003032.jpg,859,semaglutide Ozempic,,1280
Grendelkhan,0.5993030071258545,BA_003033,File:Rybelsus 14mg box front view.jpg,pending_review,,294763,JPEG,0.022069266065955162,1707,CC BY-SA 4.0,16,1280,0.0,https://commons.wikimedia.org/wiki/File:Rybelsus_14mg_box_front_view.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_003033.jpg,597,semaglutide Ozempic,,1280
Windshear,0.45377638936042786,BA_003034,File:Rybelsus 3mg 7mg.jpg,pending_review,,295517,JPEG,0.023829486221075058,960,CC BY-SA 4.0,16,960,0.0,https://commons.wikimedia.org/wiki/File:Rybelsus_3mg_7mg.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_003034.jpg,1570,semaglutide Ozempic,,1280
Grendelkhan,0.5350844860076904,BA_003035,File:Rybelsus 3mg bottle angle view.jpg,pending_review,,316583,JPEG,0.018286027014255524,1707,CC BY-SA 4.0,14,1280,0.0,https://commons.wikimedia.org/wiki/File:Rybelsus_3mg_bottle_angle_view.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_003035.jpg,1618,semaglutide Ozempic,,1280
Grendelkhan,0.5475640296936035,BA_003036,File:Rybelsus 3mg box angle view.jpg,pending_review,,319214,JPEG,0.018269948661327362,1707,CC BY-SA 4.0,16,1280,0.0,https://commons.wikimedia.org/wiki/File:Rybelsus_3mg_box_angle_view.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_003036.jpg,998,semaglutide Ozempic,,1280
Grendelkhan,0.5954676270484924,BA_003037,File:Rybelsus 7mg bottle angle view.jpg,exclude,A_NEAR_DUPLICATE_WITHIN,320380,JPEG,0.016485847532749176,1707,CC BY-SA 4.0,16,1280,0.0001068115234375,https://commons.wikimedia.org/wiki/File:Rybelsus_7mg_bottle_angle_view.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_003037.jpg,1271,semaglutide Ozempic,near-duplicate of BA_003035,1280
Grendelkhan,0.556583821773529,BA_003038,File:Rybelsus 7mg bottle front view.jpg,pending_review,,311238,JPEG,0.014305345714092255,1707,CC BY-SA 4.0,16,1280,0.0,https://commons.wikimedia.org/wiki/File:Rybelsus_7mg_bottle_front_view.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_003038.jpg,1247,semaglutide Ozempic,,1280
Grendelkhan,0.5627045631408691,BA_003039,File:Rybelsus 7mg box angle view.jpg,exclude,A_NEAR_DUPLICATE_WITHIN,349575,JPEG,0.01628769561648369,1707,CC BY-SA 4.0,18,1280,0.0,https://commons.wikimedia.org/wiki/File:Rybelsus_7mg_box_angle_view.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_003039.jpg,828,semaglutide Ozempic,near-duplicate of BA_003032,1280
Grendelkhan,0.6261562705039978,BA_003040,File:Rybelsus 7mg box front view.jpg,pending_review,,296952,JPEG,0.01968475803732872,1707,CC BY-SA 4.0,16,1280,0.0,https://commons.wikimedia.org/wiki/File:Rybelsus_7mg_box_front_view.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_003040.jpg,602,semaglutide Ozempic,,1280
AnonymousUnknown author,0.6689772605895996,BA_003066,File:Sandoz.Methylprednisolone.4mg.jpg,pending_review,,250321,JPEG,0.015138108283281326,949,Public domain,16,949,0.0,https://commons.wikimedia.org/wiki/File:Sandoz.Methylprednisolone.4mg.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_003066.jpg,621,medicine box package,,1280
Press Information Department,0.5620481371879578,BA_003071,File:Sardar Md. Sakhawat Hossain administering Vitamin A capsules at Vitamin A Plus Campaign inauguration in Dhaka 2026-06-28.jpg,pending_review,,295066,JPEG,0.03922955319285393,883,Public domain,18,883,0.0645751953125,https://commons.wikimedia.org/wiki/File:Sardar_Md._Sakhawat_Hossain_administering_Vitamin_A_capsules_at_Vitamin_A_Plus_Campaign_inauguration_in_Dhaka_2026-06-28.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_003071.jpg,4194,vitamin A capsules,,1280
Kingherbsgrace,0.47945037484169006,BA_003078,File:Sea buckthorn seed oil gel.JPEG,pending_review,,22732,JPEG,0.01810728758573532,384,CC BY-SA 3.0,18,384,0.0,https://commons.wikimedia.org/wiki/File:Sea_buckthorn_seed_oil_gel.JPEG,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_003078.jpg,1978,vitamin A capsules,,449
